Date,Temperature (°C),Turbidity (NTU),pH,Dissolved Oxygen (mg/l)
25-11-19,18.85,81.87,5.92,1.46
25-11-19,18.75,81.87,5.88,1.46
25-11-19,18.75,81.87,5.88,1.46
25-11-19,18.75,69.65,5.92,1.46
25-11-19,18.75,69.65,5.92,1.46
25-11-19,19.23,73.05,5.65,1.46
25-11-19,19.23,73.05,5.65,1.46
25-11-19,19.13,77.8,5.62,1.46
25-11-19,19.13,77.8,5.62,1.46
25-11-19,19.13,67.62,5.65,1.46
25-11-19,19.13,67.62,5.65,1.46
25-11-19,19.13,59.47,5.73,1.46
25-11-19,19.13,59.47,5.73,1.46
25-11-19,19.13,77.8,5.77,1.46
25-11-19,19.13,77.8,5.77,1.46
25-11-19,19.13,79.16,5.81,1.46
25-11-19,19.13,79.16,5.81,1.46
25-11-19,19.13,65.58,5.69,1.46
25-11-19,19.13,65.58,5.69,1.46
25-11-19,19.13,62.19,5.81,1.46
25-11-19,19.13,62.19,5.81,1.46
25-11-19,19.13,60.15,5.81,1.46
25-11-19,19.13,60.15,5.81,1.46
25-11-19,19.13,75.08,6.15,1.46
25-11-19,19.13,75.08,6.15,1.46
25-11-19,19.13,72.37,6.07,1.46
25-11-19,19.13,72.37,6.07,1.46
25-11-19,19.13,76.44,6.19,1.46
25-11-19,19.13,76.44,6.19,1.46
25-11-19,19.13,57.43,6.34,1.46
25-11-19,19.13,57.43,6.34,1.46
25-11-19,19.13,56.76,6.3,1.46
25-11-19,19.13,56.76,6.3,1.46
25-11-19,19.13,68.97,6.23,1.46
25-11-19,19.13,68.97,6.23,1.46
25-11-19,19.13,75.08,6.23,1.46
25-11-19,19.13,75.08,6.23,1.46
25-11-19,19.13,62.19,6.19,1.46
25-11-19,19.13,62.19,6.19,1.46
25-11-19,19.13,75.76,6.19,1.46
25-11-19,19.13,75.76,6.19,1.46
25-11-19,19.13,57.43,6.19,1.46
25-11-19,19.13,57.43,6.19,1.46
25-11-19,19.13,65.58,6.07,1.46
25-11-19,19.13,65.58,6.07,1.46
25-11-19,19.13,65.58,6.15,1.46
25-11-19,19.13,65.58,6.15,1.46
25-11-19,19.13,62.19,6.26,1.46
25-11-19,19.13,62.19,6.26,1.46
25-11-19,19.13,60.83,6.34,1.46
25-11-19,19.13,60.83,6.34,1.46
25-11-19,19.13,78.48,6.04,1.46
25-11-19,19.13,78.48,6.04,1.46
25-11-19,19.13,73.73,5.96,1.46
25-11-19,19.13,73.73,5.96,1.46
25-11-19,19.13,76.44,6.23,1.46
25-11-19,19.13,76.44,6.23,1.46
25-11-19,19.13,60.83,6.19,1.46
25-11-19,19.13,60.83,6.19,1.46
25-11-19,19.13,63.54,6.23,1.46
25-11-19,19.13,63.54,6.23,1.46
25-11-19,19.13,79.84,6.19,1.46
25-11-19,19.13,79.84,6.19,1.46
25-11-19,19.13,60.15,6.26,1.46
25-11-19,19.13,60.15,6.26,1.46
25-11-19,19.13,70.33,6.19,1.46
25-11-19,19.13,70.33,6.19,1.46
25-11-19,19.13,78.48,6.23,1.46
25-11-19,19.13,78.48,6.23,1.46
25-11-19,19.13,76.44,6.15,1.46
25-11-19,19.13,76.44,6.15,1.46
25-11-19,19.13,62.19,6.15,1.46
25-11-19,19.13,62.19,6.15,1.46
25-11-19,19.13,70.33,6.19,1.46
25-11-19,19.13,70.33,6.19,1.46
25-11-19,19.13,59.47,6.19,1.46
25-11-19,19.13,59.47,6.19,1.46
25-11-19,19.13,82.55,6,1.46
25-11-19,19.13,82.55,6,1.46
25-11-19,19.13,74.41,6.15,1.46
25-11-19,19.13,74.41,6.15,1.46
25-11-19,19.23,68.97,6.19,1.46
25-11-19,19.23,68.97,6.19,1.46
25-11-19,19.23,79.84,6.19,1.46
25-11-19,19.23,79.84,6.19,1.46
25-11-19,19.23,60.15,6.04,1.46
25-11-19,19.23,60.15,6.04,1.46
25-11-19,19.13,76.44,6.07,1.46
25-11-19,19.13,76.44,6.07,1.46
25-11-19,19.13,75.76,6.04,1.46
25-11-19,19.13,75.76,6.04,1.46
25-11-19,19.13,80.51,6,1.46
25-11-19,19.13,80.51,6,1.46
25-11-19,19.23,77.12,6.04,1.46
25-11-19,19.23,77.12,6.04,1.46
25-11-19,19.23,57.43,6,1.46
25-11-19,19.23,57.43,6,1.46
25-11-19,19.23,79.84,5.96,1.46
25-11-19,19.23,79.84,5.96,1.46
25-11-19,19.23,60.83,5.96,1.46
25-11-19,19.23,60.83,5.96,1.46
25-11-19,19.23,58.11,6.04,1.46
25-11-19,19.23,58.11,6.04,1.46
25-11-19,19.23,70.33,6.07,1.46
25-11-19,19.23,70.33,6.07,1.46
25-11-19,19.13,67.62,6.19,1.46
25-11-19,19.13,67.62,6.19,1.46
25-11-19,19.23,63.54,6.07,1.46
25-11-19,19.23,63.54,6.07,1.46
25-11-19,19.23,66.26,6.04,1.46
25-11-19,19.23,66.26,6.04,1.46
25-11-19,19.13,80.51,6.04,1.46
25-11-19,19.13,80.51,6.04,1.46
25-11-19,19.23,64.22,6,1.46
25-11-19,19.23,64.22,6,1.46
25-11-19,19.13,76.44,6,1.46
25-11-19,19.13,76.44,6,1.46
25-11-19,19.13,57.43,6.04,1.46
25-11-19,19.13,57.43,6.04,1.46
25-11-19,19.23,57.43,5.96,1.46
25-11-19,19.23,57.43,5.96,1.46
25-11-19,19.13,73.73,5.96,1.46
25-11-19,19.13,73.73,5.96,1.46
25-11-19,19.13,76.44,6,1.46
25-11-19,19.13,76.44,6,1.46
25-11-19,19.13,69.65,6.11,1.46
25-11-19,19.13,69.65,6.11,1.46
25-11-19,19.13,60.83,6.04,1.46
25-11-19,19.13,60.83,6.04,1.46
25-11-19,19.13,72.37,6.04,1.46
25-11-19,19.13,72.37,6.04,1.46
25-11-19,19.04,61.51,6.04,1.46
25-11-19,19.04,61.51,6.04,1.46
25-11-19,19.13,68.3,6,1.46
25-11-19,19.13,68.3,6,1.46
25-11-19,19.13,56.08,6.07,1.46
25-11-19,19.13,56.08,6.07,1.46
25-11-19,19.13,57.43,6.11,1.46
25-11-19,19.13,57.43,6.11,1.46
25-11-19,19.13,79.84,5.96,1.46
25-11-19,19.13,79.84,5.96,1.46
25-11-19,19.13,64.9,5.77,1.46
25-11-19,19.13,64.9,5.77,1.46
25-11-19,19.04,79.16,5.92,1.46
25-11-19,19.04,79.16,5.92,1.46
25-11-19,19.04,73.73,6.04,1.46
25-11-19,19.04,73.73,6.04,1.46
25-11-19,19.13,56.76,6,1.46
25-11-19,19.13,56.76,6,1.46
25-11-19,19.13,72.37,6.07,1.46
25-11-19,19.13,72.37,6.07,1.46
25-11-19,19.13,64.9,6,1.46
25-11-19,19.13,64.9,6,1.46
25-11-19,19.13,76.44,6,1.46
25-11-19,19.13,76.44,6,1.46
25-11-19,19.13,70.33,5.96,1.46
25-11-19,19.13,70.33,5.96,1.46
25-11-19,19.13,60.83,6,1.46
25-11-19,19.13,60.83,6,1.46
25-11-19,19.13,62.87,6.04,1.46
25-11-19,19.13,62.87,6.04,1.46
25-11-19,19.13,62.19,5.96,1.46
25-11-19,19.13,62.19,5.96,1.46
25-11-19,19.13,79.84,6.04,1.46
25-11-19,19.13,79.84,6.04,1.46
25-11-19,19.13,68.97,6,1.46
25-11-19,19.13,68.97,6,1.46
25-11-19,19.13,64.9,5.77,1.46
25-11-19,19.13,64.9,5.77,1.46
25-11-19,19.13,79.16,5.96,1.46
25-11-19,19.13,79.16,5.96,1.46
25-11-19,19.13,61.51,5.96,1.46
25-11-19,19.13,61.51,5.96,1.46
25-11-19,19.13,71.01,5.96,1.46
25-11-19,19.13,71.01,5.96,1.46
25-11-19,19.04,61.51,6,1.46
25-11-19,19.04,61.51,6,1.46
25-11-19,19.13,66.94,5.92,1.46
25-11-19,19.13,66.94,5.92,1.46
25-11-19,19.13,65.58,6,1.46
25-11-19,19.13,65.58,6,1.46
25-11-19,19.13,78.48,6.04,1.46
25-11-19,19.13,78.48,6.04,1.46
25-11-19,19.13,60.83,5.96,1.46
25-11-19,19.13,60.83,5.96,1.46
25-11-19,19.13,64.22,6,1.46
25-11-19,19.13,64.22,6,1.46
25-11-19,19.13,64.22,5.96,1.46
25-11-19,19.13,64.22,5.96,1.46
25-11-19,19.13,68.3,6.04,1.46
25-11-19,19.13,68.3,6.04,1.46
25-11-19,19.13,57.43,5.92,1.46
25-11-19,19.13,57.43,5.92,1.46
25-11-19,19.13,61.51,5.88,1.46
25-11-19,19.13,61.51,5.88,1.46
25-11-19,19.23,64.9,5.88,1.46
25-11-19,19.23,64.9,5.88,1.46
25-11-19,19.13,74.41,5.92,1.46
25-11-19,19.13,74.41,5.92,1.46
25-11-19,19.13,74.41,6.04,1.46
25-11-19,19.13,74.41,6.04,1.46
25-11-19,19.13,58.79,6.11,1.46
25-11-19,19.13,58.79,6.11,1.46
25-11-19,19.13,79.84,6.04,1.46
25-11-19,19.13,79.84,6.04,1.46
25-11-19,19.13,61.51,5.92,1.46
25-11-19,19.13,61.51,5.92,1.46
25-11-19,19.13,80.51,6.04,1.46
25-11-19,19.13,80.51,6.04,1.46
25-11-19,18.94,84.59,5.84,1.46
25-11-19,18.94,84.59,5.84,1.46
25-11-19,19.04,75.76,5.92,1.46
25-11-19,19.04,75.76,5.92,1.46
25-11-19,18.56,80.51,5.39,1.46
25-11-19,18.56,80.51,5.39,1.46
25-11-19,18.47,71.01,5.39,1.46
25-11-19,18.47,71.01,5.39,1.46
25-11-19,18.56,74.41,5.35,1.46
25-11-19,18.56,74.41,5.35,1.46
25-11-19,18.47,77.8,5.16,1.46
25-11-19,18.47,77.8,5.16,1.46
25-11-19,18.47,72.37,5.2,1.46
25-11-19,18.47,72.37,5.2,1.46
25-11-19,18.56,85.27,5.16,1.46
25-11-19,18.56,85.27,5.16,1.46
25-11-19,18.47,77.12,5.31,1.46
25-11-19,18.47,77.12,5.31,1.46
25-11-19,18.47,84.59,5.35,1.46
25-11-19,18.47,84.59,5.35,1.46
25-11-19,18.47,80.51,5.54,1.46
25-11-19,18.47,80.51,5.54,1.46
25-11-19,18.47,90.02,5.24,1.46
25-11-19,18.47,90.02,5.24,1.46
25-11-19,18.47,91.38,5.43,1.46
25-11-19,18.47,91.38,5.43,1.46
25-11-19,18.47,86.62,5.46,1.46
25-11-19,18.47,86.62,5.46,1.46
25-11-19,18.47,91.38,5.43,1.46
25-11-19,18.47,91.38,5.43,1.46
25-11-19,18.47,79.16,5.46,1.46
25-11-19,18.47,79.16,5.46,1.46
25-11-19,18.47,73.73,5.39,1.46
25-11-19,18.47,73.73,5.39,1.46
25-11-19,18.47,85.95,5.39,1.46
25-11-19,18.47,85.95,5.39,1.46
25-11-19,18.47,87.3,5.35,1.46
25-11-19,18.47,87.3,5.35,1.46
25-11-19,18.47,71.69,5.43,1.46
25-11-19,18.47,71.69,5.43,1.46
25-11-19,18.47,71.01,5.31,1.46
25-11-19,18.47,71.01,5.31,1.46
25-11-19,18.47,71.69,5.24,1.46
25-11-19,18.47,71.69,5.24,1.46
25-11-19,18.47,68.3,5.31,1.46
25-11-19,18.47,68.3,5.31,1.46
25-11-19,18.47,87.3,5.27,1.46
25-11-19,18.47,87.3,5.27,1.46
25-11-19,18.47,79.16,5.27,1.46
25-11-19,18.47,79.16,5.27,1.46
25-11-19,18.47,81.87,5.27,1.46
25-11-19,18.47,81.87,5.27,1.46
25-11-19,18.47,82.55,5.31,1.46
25-11-19,18.47,82.55,5.31,1.46
25-11-19,18.47,83.91,5.24,1.46
25-11-19,18.47,83.91,5.24,1.46
25-11-19,18.47,70.33,5.31,1.46
25-11-19,18.47,70.33,5.31,1.46
25-11-19,18.47,69.65,5.24,1.46
25-11-19,18.47,69.65,5.24,1.46
25-11-19,18.47,69.65,5.31,1.46
25-11-19,18.47,69.65,5.31,1.46
25-11-19,18.47,92.73,5.2,1.46
25-11-19,18.47,92.73,5.2,1.46
25-11-19,18.47,82.55,5.27,1.46
25-11-19,18.47,82.55,5.27,1.46
25-11-19,18.47,89.34,5.24,1.46
25-11-19,18.47,89.34,5.24,1.46
25-11-19,18.47,68.97,5.27,1.46
25-11-19,18.47,68.97,5.27,1.46
25-11-19,18.47,66.94,5.31,1.46
25-11-19,18.47,66.94,5.31,1.46
25-11-19,18.47,77.12,5.2,1.46
25-11-19,18.47,77.12,5.2,1.46
25-11-19,18.56,85.27,5.2,1.46
25-11-19,18.56,85.27,5.2,1.46
25-11-19,18.47,81.19,5.24,1.46
25-11-19,18.47,81.19,5.24,1.46
25-11-19,18.47,85.27,5.16,1.46
25-11-19,18.47,85.27,5.16,1.46
25-11-19,18.47,68.3,5.27,1.46
25-11-19,18.47,68.3,5.27,1.46
25-11-19,18.47,79.84,5.2,1.46
25-11-19,18.47,79.84,5.2,1.46
25-11-19,18.56,81.87,5.2,1.46
25-11-19,18.56,81.87,5.2,1.46
25-11-19,18.56,73.73,5.2,1.46
25-11-19,18.56,73.73,5.2,1.46
25-11-19,18.56,75.76,5.31,1.46
25-11-19,18.56,75.76,5.31,1.46
25-11-19,18.56,87.98,5.27,1.46
25-11-19,18.56,87.98,5.27,1.46
25-11-19,18.56,90.02,5.31,1.46
25-11-19,18.56,90.02,5.31,1.46
25-11-19,18.56,76.44,5.31,1.46
25-11-19,18.56,76.44,5.31,1.46
25-11-19,18.56,85.27,5.2,1.46
25-11-19,18.56,85.27,5.2,1.46
25-11-19,18.47,70.33,5.31,1.46
25-11-19,18.47,70.33,5.31,1.46
25-11-19,18.47,76.44,5.16,1.46
25-11-19,18.47,76.44,5.16,1.46
25-11-19,18.47,73.73,5.24,1.46
25-11-19,18.47,73.73,5.24,1.46
25-11-19,19.04,73.73,5.77,1.46
25-11-19,19.04,73.73,5.77,1.46
25-11-19,19.04,72.37,5.92,1.46
25-11-19,19.04,72.37,5.92,1.46
25-11-19,19.04,68.3,5.92,1.46
25-11-19,19.04,68.3,5.92,1.46
25-11-19,19.04,79.16,5.88,1.46
25-11-19,19.04,79.16,5.88,1.46
25-11-19,19.04,83.23,5.84,1.46
25-11-19,19.04,83.23,5.84,1.46
25-11-19,19.04,64.9,5.73,1.46
25-11-19,19.04,64.9,5.73,1.46
25-11-19,19.04,65.58,5.96,1.46
25-11-19,19.04,65.58,5.96,1.46
25-11-19,19.04,71.01,5.88,1.46
25-11-19,19.04,71.01,5.88,1.46
25-11-19,19.04,71.01,5.88,1.46
25-11-19,19.04,71.01,5.88,1.46
25-11-19,19.04,62.19,5.92,1.46
25-11-19,19.04,62.19,5.92,1.46
25-11-19,19.04,62.19,5.92,1.46
25-11-19,19.04,62.19,5.92,1.46
25-11-19,19.04,82.55,5.96,1.46
25-11-19,19.04,82.55,5.96,1.46
25-11-19,19.04,69.65,5.96,1.46
25-11-19,19.04,69.65,5.96,1.46
25-11-19,19.04,59.47,6.04,1.46
25-11-19,19.04,59.47,6.04,1.46
25-11-19,19.04,70.33,5.96,1.46
25-11-19,19.04,70.33,5.96,1.46
25-11-19,19.04,77.12,5.92,1.46
25-11-19,19.04,77.12,5.92,1.46
25-11-19,19.04,77.12,6,1.46
25-11-19,19.04,77.12,6,1.46
25-11-19,19.04,71.69,6,1.46
25-11-19,19.04,71.69,6,1.46
25-11-19,19.04,60.83,6.07,1.46
25-11-19,19.04,60.83,6.07,1.46
25-11-19,19.04,77.12,6.04,1.46
25-11-19,19.04,77.12,6.04,1.46
25-11-19,19.04,71.69,6.07,1.46
25-11-19,19.04,71.69,6.07,1.46
25-11-19,19.04,79.16,6.07,1.46
25-11-19,19.04,79.16,6.07,1.46
25-11-19,19.04,78.48,5.96,1.46
25-11-19,19.04,78.48,5.96,1.46
25-11-19,19.04,67.62,6.07,1.46
25-11-19,19.04,67.62,6.07,1.46
25-11-19,19.04,80.51,6.07,1.46
25-11-19,19.04,80.51,6.07,1.46
25-11-19,19.04,71.69,5.92,1.46
25-11-19,19.04,71.69,5.92,1.46
25-11-19,19.04,81.87,6.04,1.46
25-11-19,19.04,81.87,6.04,1.46
25-11-19,19.04,66.26,6.04,1.46
25-11-19,19.04,66.26,6.04,1.46
25-11-19,19.04,83.91,6,1.46
25-11-19,19.04,83.91,6,1.46
25-11-19,19.04,75.08,6.07,1.46
25-11-19,19.04,75.08,6.07,1.46
25-11-19,19.04,75.08,6.04,1.46
25-11-19,19.04,75.08,6.04,1.46
25-11-19,19.13,62.19,6,1.46
25-11-19,19.13,62.19,6,1.46
25-11-19,19.13,64.9,6,1.46
25-11-19,19.13,64.9,6,1.46
25-11-19,19.04,62.19,6.04,1.46
25-11-19,19.04,62.19,6.04,1.46
25-11-19,19.04,71.69,6.04,1.46
25-11-19,19.04,71.69,6.04,1.46
25-11-19,19.04,63.54,6,1.46
25-11-19,19.04,63.54,6,1.46
25-11-19,19.04,71.69,6.11,1.46
25-11-19,19.04,71.69,6.11,1.46
25-11-19,19.04,76.44,6,1.46
25-11-19,19.04,76.44,6,1.46
25-11-19,19.04,82.55,5.88,1.46
25-11-19,19.04,82.55,5.88,1.46
25-11-19,18.94,65.58,5.92,1.46
25-11-19,18.94,65.58,5.92,1.46
25-11-19,18.94,75.76,5.88,1.46
25-11-19,18.94,75.76,5.88,1.46
25-11-19,18.94,62.19,6,1.46
25-11-19,18.94,62.19,6,1.46
25-11-19,19.04,77.12,5.84,1.46
25-11-19,19.04,77.12,5.84,1.46
25-11-19,18.94,81.87,5.96,1.46
25-11-19,18.94,81.87,5.96,1.46
25-11-19,18.94,62.87,5.96,1.46
25-11-19,18.94,62.87,5.96,1.46
25-11-19,18.94,62.19,5.96,1.46
25-11-19,18.94,62.19,5.96,1.46
25-11-19,18.94,75.76,6,1.46
25-11-19,18.94,75.76,6,1.46
25-11-19,18.94,79.16,5.96,1.46
25-11-19,18.94,79.16,5.96,1.46
25-11-19,18.94,70.33,5.92,1.46
25-11-19,18.94,70.33,5.92,1.46
25-11-19,18.94,78.48,6.04,1.46
25-11-19,18.94,78.48,6.04,1.46
25-11-19,18.85,79.84,5.88,1.46
25-11-19,18.85,79.84,5.88,1.46
25-11-19,18.94,63.54,5.96,1.46
25-11-19,18.94,63.54,5.96,1.46
25-11-19,18.85,80.51,5.88,1.46
25-11-19,18.85,80.51,5.88,1.46
25-11-19,18.94,75.76,5.96,1.46
25-11-19,18.94,75.76,5.96,1.46
25-11-19,18.94,71.01,6.04,1.46
25-11-19,18.94,71.01,6.04,1.46
25-11-19,18.94,73.73,5.81,1.46
25-11-19,18.94,73.73,5.81,1.46
25-11-19,18.94,61.51,6,1.46
25-11-19,18.94,61.51,6,1.46
25-11-19,18.94,79.84,5.92,1.46
25-11-19,18.94,79.84,5.92,1.46
25-11-19,18.94,71.69,5.92,1.46
25-11-19,18.94,71.69,5.92,1.46
25-11-19,18.94,81.19,5.92,1.46
25-11-19,18.94,81.19,5.92,1.46
25-11-19,18.94,83.23,5.92,1.46
25-11-19,18.94,83.23,5.92,1.46
25-11-19,18.94,68.97,5.92,1.46
25-11-19,18.94,68.97,5.92,1.46
25-11-19,18.94,71.69,5.92,1.46
25-11-19,18.94,71.69,5.92,1.46
25-11-19,18.94,78.48,6,1.46
25-11-19,18.94,78.48,6,1.46
25-11-19,18.94,83.23,5.77,1.46
25-11-19,18.94,83.23,5.77,1.46
25-11-19,18.94,74.41,6.04,1.46
25-11-19,18.94,74.41,6.04,1.46
25-11-19,18.94,66.26,5.88,1.46
25-11-19,18.94,66.26,5.88,1.46
25-11-19,19.04,68.97,5.88,1.46
25-11-19,19.04,68.97,5.88,1.46
25-11-19,19.04,64.9,5.92,1.46
25-11-19,19.04,64.9,5.92,1.46
25-11-19,19.04,75.08,5.92,1.46
25-11-19,19.04,75.08,5.92,1.46
25-11-19,19.04,81.19,5.92,1.46
25-11-19,19.04,81.19,5.92,1.46
25-11-19,19.04,66.26,5.84,1.46
25-11-19,19.04,66.26,5.84,1.46
25-11-19,19.04,81.87,5.92,1.46
25-11-19,19.04,81.87,5.92,1.46
25-11-19,19.04,75.76,5.96,1.46
25-11-19,19.04,75.76,5.96,1.46
25-11-19,19.04,74.41,5.73,1.46
25-11-19,19.04,74.41,5.73,1.46
25-11-19,19.04,69.65,5.96,1.46
25-11-19,19.04,69.65,5.96,1.46
25-11-19,19.04,66.26,5.81,1.46
25-11-19,19.04,66.26,5.81,1.46
25-11-19,18.94,85.27,5.84,1.46
25-11-19,18.94,85.27,5.84,1.46
25-11-19,19.04,79.84,5.96,1.46
25-11-19,19.04,79.84,5.96,1.46
25-11-19,19.04,62.87,5.96,1.46
25-11-19,19.04,62.87,5.96,1.46
25-11-19,18.94,66.26,5.88,1.46
25-11-19,18.94,66.26,5.88,1.46
25-11-19,18.94,62.87,6,1.46
25-11-19,18.94,62.87,6,1.46
25-11-19,19.04,83.91,5.84,1.46
25-11-19,19.04,83.91,5.84,1.46
25-11-19,18.94,85.27,5.88,1.46
25-11-19,18.94,85.27,5.88,1.46
25-11-19,19.04,86.62,5.84,1.46
25-11-19,19.04,86.62,5.84,1.46
25-11-19,19.04,68.3,5.92,1.46
25-11-19,19.04,68.3,5.92,1.46
25-11-19,19.04,67.62,5.88,1.46
25-11-19,19.04,67.62,5.88,1.46
25-11-19,19.04,66.94,5.92,1.46
25-11-19,19.04,66.94,5.92,1.46
25-11-19,18.94,65.58,5.88,1.46
25-11-19,18.94,65.58,5.88,1.46
25-11-19,19.04,83.23,5.88,1.46
25-11-19,19.04,83.23,5.88,1.46
25-11-19,18.94,78.48,5.88,1.46
25-11-19,18.94,78.48,5.88,1.46
25-11-19,19.04,66.94,5.88,1.46
25-11-19,19.04,66.94,5.88,1.46
25-11-19,19.04,73.73,5.92,1.46
25-11-19,19.04,73.73,5.92,1.46
25-11-19,19.04,77.12,5.84,1.46
25-11-19,19.04,77.12,5.84,1.46
25-11-19,19.04,66.26,5.88,1.46
25-11-19,19.04,66.26,5.88,1.46
25-11-19,19.04,79.84,5.96,1.46
25-11-19,19.04,79.84,5.96,1.46
25-11-19,19.04,73.73,5.92,1.46
25-11-19,19.04,73.73,5.92,1.46
25-11-19,19.04,68.97,5.84,1.46
25-11-19,19.04,68.97,5.84,1.46
25-11-19,19.04,80.51,5.92,1.46
25-11-19,19.04,80.51,5.92,1.46
25-11-19,19.04,63.54,5.84,1.46
25-11-19,19.04,63.54,5.84,1.46
25-11-19,19.04,73.73,5.88,1.46
25-11-19,19.04,73.73,5.88,1.46
25-11-19,19.04,64.9,5.88,1.46
25-11-19,19.04,64.9,5.88,1.46
25-11-19,18.94,68.97,5.84,1.46
25-11-19,18.94,68.97,5.84,1.46
25-11-19,19.04,68.3,5.88,1.46
25-11-19,19.04,68.3,5.88,1.46
25-11-19,18.94,66.94,5.88,1.46
25-11-19,18.94,66.94,5.88,1.46
25-11-19,19.04,81.19,5.92,1.46
25-11-19,19.04,81.19,5.92,1.46
25-11-19,19.04,74.41,5.84,1.46
25-11-19,19.04,74.41,5.84,1.46
25-11-19,19.04,64.22,5.92,1.46
25-11-19,19.04,64.22,5.92,1.46
25-11-19,18.94,71.69,5.84,1.46
25-11-19,18.94,71.69,5.84,1.46
25-11-19,18.94,75.76,5.84,1.46
25-11-19,18.94,75.76,5.84,1.46
25-11-19,18.94,68.97,5.84,1.46
25-11-19,18.94,68.97,5.84,1.46
25-11-19,19.04,79.84,5.88,1.46
25-11-19,19.04,79.84,5.88,1.46
25-11-19,18.94,86.62,5.69,1.46
25-11-19,18.94,86.62,5.69,1.46
25-11-19,19.04,67.62,5.96,1.46
25-11-19,19.04,67.62,5.96,1.46
25-11-19,19.04,80.51,5.92,1.46
25-11-19,19.04,80.51,5.92,1.46
25-11-19,19.04,79.16,5.84,1.46
25-11-19,19.04,79.16,5.84,1.46
25-11-19,19.04,63.54,5.81,1.46
25-11-19,19.04,63.54,5.81,1.46
25-11-19,19.04,71.01,5.84,1.46
25-11-19,19.04,71.01,5.84,1.46
25-11-19,19.04,80.51,5.81,1.46
25-11-19,19.04,80.51,5.81,1.46
25-11-19,19.04,66.94,5.84,1.46
25-11-19,19.04,66.94,5.84,1.46
25-11-19,19.04,63.54,5.84,1.46
25-11-19,19.04,63.54,5.84,1.46
25-11-19,19.04,75.76,5.84,1.46
25-11-19,19.04,75.76,5.84,1.46
25-11-19,18.94,80.51,5.84,1.46
25-11-19,18.94,80.51,5.84,1.46
25-11-19,19.04,78.48,5.84,1.46
25-11-19,19.04,78.48,5.84,1.46
25-11-19,19.04,70.33,5.84,1.46
25-11-19,19.04,70.33,5.84,1.46
25-11-19,18.94,64.22,5.88,1.46
25-11-19,18.94,64.22,5.88,1.46
25-11-19,19.04,81.19,5.84,1.46
25-11-19,19.04,81.19,5.84,1.46
25-11-19,18.94,65.58,5.96,1.46
25-11-19,18.94,65.58,5.96,1.46
25-11-19,18.94,63.54,5.88,1.46
25-11-19,18.94,63.54,5.88,1.46
25-11-19,18.94,80.51,5.92,1.46
25-11-19,18.94,80.51,5.92,1.46
25-11-19,18.94,81.87,5.84,1.46
25-11-19,18.94,81.87,5.84,1.46
25-11-19,18.94,70.33,5.92,1.46
25-11-19,18.94,70.33,5.92,1.46
25-11-19,18.94,77.12,5.81,1.46
25-11-19,18.94,77.12,5.81,1.46
25-11-19,18.94,79.84,5.84,1.46
25-11-19,18.94,79.84,5.84,1.46
25-11-19,18.94,69.65,5.84,1.46
25-11-19,18.94,69.65,5.84,1.46
25-11-19,18.94,73.05,5.84,1.46
25-11-19,18.94,73.05,5.84,1.46
25-11-19,18.94,78.48,5.88,1.46
25-11-19,18.94,78.48,5.88,1.46
25-11-19,18.94,71.69,5.77,1.46
25-11-19,18.94,71.69,5.77,1.46
25-11-19,19.04,73.73,5.88,1.46
25-11-19,19.04,73.73,5.88,1.46
25-11-19,18.94,82.55,5.92,1.46
25-11-19,18.94,82.55,5.92,1.46
25-11-19,18.94,69.65,5.81,1.46
25-11-19,18.94,69.65,5.81,1.46
25-11-19,18.94,75.76,5.84,1.46
25-11-19,18.94,75.76,5.84,1.46
25-11-19,19.04,83.91,5.69,1.46
25-11-19,19.04,83.91,5.69,1.46
25-11-19,19.04,75.08,5.81,1.46
25-11-19,19.04,75.08,5.81,1.46
25-11-19,18.94,68.97,5.81,1.46
25-11-19,18.94,68.97,5.81,1.46
25-11-19,19.04,74.41,5.84,1.46
25-11-19,19.04,74.41,5.84,1.46
25-11-19,19.04,85.95,5.84,1.46
25-11-19,19.04,85.95,5.84,1.46
25-11-19,18.94,71.01,5.81,1.46
25-11-19,18.94,71.01,5.81,1.46
25-11-19,19.04,78.48,5.81,1.46
25-11-19,19.04,78.48,5.81,1.46
25-11-19,19.04,81.19,5.81,1.46
25-11-19,19.04,81.19,5.81,1.46
25-11-19,18.94,87.3,5.84,1.46
25-11-19,18.94,87.3,5.84,1.46
25-11-19,19.04,79.16,5.92,1.46
25-11-19,19.04,79.16,5.92,1.46
25-11-19,18.94,83.23,5.84,1.46
25-11-19,18.94,83.23,5.84,1.46
25-11-19,18.94,83.91,5.81,1.46
25-11-19,18.94,83.91,5.81,1.46
25-11-19,19.04,67.62,5.81,1.46
25-11-19,19.04,67.62,5.81,1.46
25-11-19,19.04,88.66,5.81,1.46
25-11-19,19.04,88.66,5.81,1.46
25-11-19,19.04,67.62,5.88,1.46
25-11-19,19.04,67.62,5.88,1.46
25-11-19,19.04,71.69,5.84,1.46
25-11-19,19.04,71.69,5.84,1.46
25-11-19,18.94,81.19,5.88,1.46
25-11-19,18.94,81.19,5.88,1.46
25-11-19,19.04,85.95,5.88,1.46
25-11-19,19.04,85.95,5.88,1.46
25-11-19,19.04,83.91,5.77,1.46
25-11-19,19.04,83.91,5.77,1.46
25-11-19,18.94,81.87,5.88,1.46
25-11-19,18.94,81.87,5.88,1.46
25-11-19,19.04,89.34,5.84,1.46
25-11-19,19.04,89.34,5.84,1.46
